Tarih,PM10,SO2,CO,NO2,NOX,NO,O3
01/01/2020 11:00:56,93.67543,239.0536,459.5723,37.77494,65.499037,27.7241,
01/01/2020 10:00:56,80.46616,288.9011,546.2002,41.20187,80.443516,39.24165,
01/01/2020 09:00:56,68.99787,272.9713,341.29,39.40562,63.755402,24.34978,
01/01/2020 08:00:56,51.00626,180.0234,177.5003,36.58958,63.171738,26.58216,
01/01/2020 07:00:56,58.06712,126.8259,,26.5124,32.522453,6.01005,
01/01/2020 06:00:56,77.16683,112.651,,22.51037,25.625863,3.115491,
01/01/2020 05:00:56,99.86461,147.2505,,26.43589,29.539931,3.104044,
01/01/2020 04:00:56,108.8003,241.2172,1622.852,34.09383,50.941566,16.84774,
01/01/2020 03:00:56,100.3609,273.8784,2657.313,39.55447,81.446743,41.89227,
01/01/2020 02:00:56,101.8184,175.2556,1326.715,35.30749,48.102694,12.79521,
01/01/2020 01:00:56,103.0706,238.4896,2019.579,41.84077,70.976816,29.13604,
01/01/2020 00:00:56,75.38277,192.7743,2436.614,43.30793,100.465897,57.15797,
12/31/2019 23:00:56,64.88258,207.7042,1376.903,38.23127,52.562861,14.33159,
12/31/2019 22:00:56,77.2921,126.1083,1024.742,29.93574,37.161122,7.225387,
12/31/2019 21:00:56,76.65848,136.0477,1105.802,32.9453,42.109852,9.164547,
12/31/2019 20:00:56,67.03893,145.9609,1317.26,37.15441,51.370971,14.21656,
12/31/2019 19:00:56,62.13729,127.2006,1273.384,42.15019,62.597183,20.44699,
12/31/2019 18:00:56,54.85746,83.35935,1288.121,43.03078,70.004457,26.97367,
12/31/2019 17:00:56,48.72611,38.84568,1129.929,32.79953,50.682383,17.88286,
12/31/2019 16:00:56,41.80102,27.51316,932.0691,26.13288,38.843795,12.71092,
12/31/2019 15:00:56,31.30558,98.99854,1124.781,32.97666,50.527353,17.5507,
12/31/2019 14:00:56,27.2277,24.83591,816.3909,23.17561,35.969407,12.7938,
12/31/2019 13:00:56,30.39561,30.4062,910.0294,21.80049,32.61328,10.81279,
12/31/2019 12:00:56,21.03572,51.30825,982.0129,25.37329,34.664001,9.290707,
12/31/2019 11:00:56,17.5955,25.14946,571.2299,23.10027,32.816664,9.716393,
12/31/2019 10:00:56,21.87835,17.55528,646.7718,19.30959,27.443707,8.134122,
12/31/2019 09:00:56,13.88924,15.17207,738.3075,18.87434,28.711529,9.837185,
12/31/2019 08:00:56,9.28992,17.91364,617.9607,14.41381,20.906794,6.49298,
12/31/2019 07:00:56,10.6706,23.37191,588.5312,12.4098,14.592558,2.182759,
12/31/2019 06:00:56,11.2174,37.34793,790.3925,13.61602,16.109835,2.493816,
12/31/2019 05:00:56,16.07463,0.846651,595.0282,8.666308,10.19751,1.531201,
12/31/2019 04:00:56,17.96449,1.068865,1030.605,8.077001,9.171625,1.094625,
12/31/2019 03:00:56,15.07256,5.73828,1138.059,9.98689,11.120208,1.133318,
12/31/2019 02:00:56,17.04542,8.100155,747.1553,10.39507,11.961653,1.566582,
12/31/2019 01:00:56,18.60398,12.99611,1055.505,11.5462,13.027557,1.481354,
12/31/2019 00:00:56,17.53745,17.82538,1060.523,13.54076,16.936761,3.395999,
12/30/2019 23:00:56,33.46546,36.9047,1175.032,15.46722,18.685714,3.21849,
12/30/2019 22:00:56,39.72937,139.7421,1032.04,25.99662,35.066266,9.069648,
12/30/2019 21:00:56,32.40448,191.1061,950.4146,30.75884,42.504672,11.74583,
12/30/2019 20:00:56,38.07833,160.985,1206.531,33.16727,47.209801,14.04253,
12/30/2019 19:00:56,45.74866,139.0155,985.5848,28.74161,35.925897,7.184289,
12/30/2019 18:00:56,51.32486,198.4353,1087.985,40.08133,56.061185,15.97986,
12/30/2019 17:00:56,57.01557,288.3915,1118.814,46.14596,70.918308,24.77235,
12/30/2019 16:00:56,42.99545,302.1837,1043.618,48.3992,74.511894,26.1127,
12/30/2019 15:00:56,21.88281,154.3684,1056.187,39.9012,58.731287,18.83008,
12/30/2019 14:00:56,21.27718,22.95902,994.8909,22.91172,29.733597,6.821881,
12/30/2019 13:00:56,26.60765,39.71772,1073.561,24.6559,33.99782,9.341925,
12/30/2019 12:00:56,34.86252,66.35197,1187.757,25.3699,33.119152,7.74925,
12/30/2019 11:00:56,24.10982,117.1813,1196.843,32.96048,46.155652,13.19517,
12/30/2019 10:00:56,11.43267,91.85558,975.9762,35.89676,48.161035,12.26428,
12/30/2019 09:00:56,14.61302,10.48556,1015.759,18.58708,25.147335,6.560256,
12/30/2019 08:00:56,14.15561,2.486025,958.6536,14.68135,19.248805,4.567455,
12/30/2019 07:00:56,14.9312,2.730207,802.9754,11.79812,13.904801,2.106677,
12/30/2019 06:00:56,17.37524,4.323835,719.063,10.76264,11.870581,1.107938,
12/30/2019 05:00:56,21.13854,5.13061,873.1072,10.31613,11.378277,1.062146,
12/30/2019 04:00:56,19.69669,22.72158,979.8187,13.66254,16.305529,2.642988,
12/30/2019 03:00:56,17.29926,17.34323,1082.037,11.94719,13.458401,1.511209,
12/30/2019 02:00:56,17.72753,10.15264,1089.203,12.28433,15.484055,3.199721,
12/30/2019 01:00:56,20.30292,13.7265,1006.026,13.10708,15.580753,2.473673,
12/30/2019 00:00:56,26.96349,18.83463,1026.833,14.36552,18.25671,3.891195,
12/29/2019 23:00:56,25.10141,175.6767,1055.639,26.04676,47.048212,21.00145,
12/29/2019 22:00:56,24.36361,37.82171,1013.49,17.43687,22.745502,5.308631,
12/29/2019 21:00:56,27.75663,16.46364,1270.56,17.66634,24.408064,6.741721,
12/29/2019 20:00:56,25.4182,11.82181,1102.487,18.57435,25.070041,6.495694,
12/29/2019 19:00:56,25.49762,14.07,1075.23,19.46805,29.561486,10.09343,
12/29/2019 18:00:56,21.17734,11.80939,1026.357,17.08672,25.268906,8.182184,
12/29/2019 17:00:56,33.15201,12.95401,1156.531,16.04393,26.530403,10.48647,
12/29/2019 16:00:56,44.25891,33.97408,901.8002,16.87614,25.748245,8.872108,
12/29/2019 15:00:56,39.46455,68.76807,1096.343,18.21498,25.540765,7.32578,
12/29/2019 14:00:56,36.29207,119.3732,988.0042,28.13073,42.288962,14.15823,
12/29/2019 13:00:56,33.8973,119.3429,1153.792,30.43033,47.61916,17.18883,
12/29/2019 12:00:56,28.64128,71.19988,709.538,23.25401,32.10988,8.855873,
12/29/2019 11:00:56,29.45421,31.77674,1046.483,17.22782,22.371727,5.143911,
12/29/2019 10:00:56,26.83865,38.24849,1136.456,16.30801,21.075051,4.767045,
12/29/2019 09:00:56,26.16859,165.9342,964.4625,31.40656,39.043446,7.636881,
12/29/2019 08:00:56,28.95033,165.8626,886.4623,37.21801,45.030907,7.812901,
12/29/2019 07:00:56,26.37004,99.19152,1074.093,27.1458,32.336652,5.190853,
12/29/2019 06:00:56,32.07961,198.7924,1042.239,33.65101,39.001906,5.350893,
12/29/2019 05:00:56,41.38876,100.2719,797.4225,19.93736,21.660068,1.722703,
12/29/2019 04:00:56,37.36688,133.8772,370.1328,24.60335,30.807032,6.203678,
12/29/2019 03:00:56,30.87319,80.96976,423.4435,20.49325,22.476652,1.983404,
12/29/2019 02:00:56,35.00257,233.2618,326.482,37.22984,43.611237,6.381393,
12/29/2019 01:00:56,36.12785,159.8562,227.4567,34.23777,40.40949,6.171723,
12/29/2019 00:00:56,34.37321,185.097,258.6614,38.17519,47.25843,9.083244,
12/28/2019 23:00:56,29.88589,116.3678,226.7668,28.79931,35.039734,6.240425,
12/28/2019 22:00:56,30.07422,34.32324,302.7119,19.62394,23.205926,3.581986,
12/28/2019 21:00:56,31.67466,42.36376,336.1194,22.03061,26.272446,4.241839,
12/28/2019 20:00:56,33.01039,97.4609,416.2851,29.92369,36.946613,7.02292,
12/28/2019 19:00:56,34.77388,16.28631,403.3942,20.74156,25.259857,4.518295,
12/28/2019 18:00:56,38.21199,59.92397,269.3701,26.88414,35.268031,8.383889,
12/28/2019 17:00:56,36.83076,135.2126,576.8394,36.57372,49.741087,13.16736,
12/28/2019 16:00:56,28.4843,9.359139,357.4998,21.18925,27.212739,6.023484,
12/28/2019 15:00:56,30.13715,20.89175,433.0898,25.29634,33.730228,8.433891,
12/28/2019 14:00:56,52.58465,51.32894,425.0248,27.1486,36.677014,9.528415,
12/28/2019 13:00:56,75.02756,69.54228,485.9493,23.24266,29.496365,6.253702,
12/28/2019 12:00:56,86.60239,155.3894,659.638,31.91356,43.569671,11.65611,
12/28/2019 11:00:56,94.97425,248.386,845.3028,40.66948,55.583915,14.91443,
12/28/2019 10:00:56,94.20801,215.7954,800.4381,44.54148,70.058842,25.51736,
12/28/2019 09:00:56,84.07308,343.3426,1513.969,53.15233,99.020496,45.86816,
12/28/2019 08:00:56,75.92074,406.5519,1337.205,47.07294,64.758097,17.68516,
12/28/2019 07:00:56,69.61585,317.0346,1114.215,45.76521,57.595572,11.83036,
12/28/2019 06:00:56,81.41273,438.1971,1285.395,47.55238,60.631125,13.07875,
12/28/2019 05:00:56,84.94326,383.2783,1132.236,45.80197,53.052235,7.250264,
12/28/2019 04:00:56,79.42319,422.5174,1433.652,51.06024,67.654804,16.59456,
12/28/2019 03:00:56,83.01416,216.7508,1607.649,33.07801,37.227964,4.14995,
12/28/2019 02:00:56,89.65878,284.2224,1649.815,39.99923,46.59995,6.600724,
12/28/2019 01:00:56,84.97081,334.7521,1596.107,49.57534,65.270099,15.69476,
12/28/2019 00:00:56,91.45795,256.515,1558.624,41.93905,51.155747,9.216695,
12/27/2019 23:00:56,98.11942,265.4797,1740.293,43.26996,53.237996,9.968034,
12/27/2019 22:00:56,102.313,238.8795,1631.476,43.16669,49.407135,6.240444,
12/27/2019 21:00:56,103.9935,355.7661,2107.969,53.03014,67.122337,14.0922,
12/27/2019 20:00:56,81.08638,412.2249,2310,55.52504,77.675358,22.15032,
12/27/2019 19:00:56,51.07207,160.4891,1637.229,47.51972,60.78164,13.26192,
12/27/2019 18:00:56,38.35759,42.72614,1336.713,44.42548,63.664284,19.23881,
12/27/2019 17:00:56,33.63066,66.10654,1148.957,31.4438,36.621214,5.177412,
12/27/2019 16:00:56,29.60654,12.3142,855.1834,23.82623,29.840714,6.014483,
12/27/2019 15:00:56,29.31646,36.05931,962.1351,18.92767,24.500136,5.572465,
12/27/2019 14:00:56,45.31261,61.3701,1015.173,15.43532,20.239668,4.804353,
12/27/2019 13:00:56,67.26188,66.72944,913.9862,22.37287,30.757436,8.384562,
12/27/2019 12:00:56,79.36197,167.5481,915.2213,31.51077,43.541336,12.03057,
12/27/2019 11:00:56,85.15353,379.2912,1059.888,41.55852,61.518797,19.96028,
12/27/2019 10:00:56,90.26289,291.5679,1781.329,50.10824,78.413603,28.30536,
12/27/2019 09:00:56,71.23623,323.5462,2103.207,48.86007,74.631067,25.77099,
12/27/2019 08:00:56,47.22688,346.066,2252.557,53.15104,76.880852,23.72981,
12/27/2019 07:00:56,44.54318,108.52,1215.799,22.40352,26.143359,3.73984,
12/27/2019 06:00:56,42.7421,345.5313,1799.035,39.80174,49.294147,9.492405,
12/27/2019 05:00:56,42.1052,104.4742,1184.95,23.36074,25.491711,2.130968,
12/27/2019 04:00:56,38.6323,36.08157,748.5619,13.7853,14.9076,1.1223,
12/27/2019 03:00:56,33.10518,60.33457,1108.66,17.64621,19.049679,1.403473,
12/27/2019 02:00:56,31.19622,30.80095,1059.796,19.26371,21.87868,2.614972,
12/27/2019 01:00:56,32.56034,25.35455,883.6962,19.88764,23.234022,3.34638,
12/27/2019 00:00:56,34.64653,16.22526,1134.797,17.9906,21.399833,3.409229,
12/26/2019 23:00:56,32.45221,24.12857,1168.288,23.90731,30.353594,6.446281,
12/26/2019 22:00:56,33.45071,15.60083,969.7054,19.03873,23.59723,4.558499,
12/26/2019 21:00:56,32.40825,37.75126,1163.174,25.79857,31.693727,5.895154,
12/26/2019 20:00:56,31.04003,14.77196,885.2909,20.57218,25.146875,4.574693,
12/26/2019 19:00:56,35.84352,10.29459,757.1677,20.32775,25.147409,4.819658,
12/26/2019 18:00:56,32.54664,10.76482,830.8076,25.76408,36.231402,10.46732,
12/26/2019 17:00:56,37.49687,8.854788,1067.623,22.60357,33.21937,10.6158,
12/26/2019 16:00:56,41.34783,14.75038,903.632,22.05964,32.662211,10.60257,
12/26/2019 15:00:56,35.81665,15.12335,1034.047,23.75168,34.394914,10.64324,
12/26/2019 14:00:56,37.41846,16.27965,1065.948,23.97765,36.447351,12.4697,
12/26/2019 13:00:56,40.4403,17.23563,1020.868,22.64572,35.527813,12.88209,
12/26/2019 12:00:56,32.58718,24.54729,981.5453,23.71754,34.055671,10.33814,
12/26/2019 11:00:56,21.67515,31.81602,1099.219,28.61288,42.661139,14.04825,
12/26/2019 10:00:56,16.51538,30.63534,949.4679,27.43867,40.309515,12.87084,
12/26/2019 09:00:56,15.591,15.10996,780.4713,26.84091,40.38094,13.54003,
12/26/2019 08:00:56,13.91612,57.71185,935.1275,23.41344,32.554778,9.141339,
12/26/2019 07:00:56,10.04466,8.162672,576.6992,13.21108,16.147055,2.93598,
12/26/2019 06:00:56,18.33503,4.80798,711.4443,10.03977,11.416979,1.377208,
12/26/2019 05:00:56,27.06433,10.82405,790.4891,9.491502,10.48245,0.990948,
12/26/2019 04:00:56,28.75129,25.50693,508.7362,11.40584,12.47166,1.065815,
12/26/2019 03:00:56,27.22084,23.5709,338.0208,12.60614,14.481774,1.875629,
12/26/2019 02:00:56,30.59283,50.67742,480.6201,18.0551,20.820966,2.765864,
12/26/2019 01:00:56,35.64664,43.14711,610.005,19.82103,22.771168,2.950134,
12/26/2019 00:00:56,42.78497,53.22811,622.5933,22.513,27.631439,5.118436,
12/25/2019 23:00:56,50.34472,99.83749,828.1168,28.00095,33.827522,5.826574,
12/25/2019 22:00:56,46.20944,167.5858,883.0024,37.05638,45.977737,8.921356,
12/25/2019 21:00:56,45.48412,54.73986,667.9276,30.06109,38.151841,8.090749,
12/25/2019 20:00:56,52.41693,16.65831,609.8108,25.96246,34.090701,8.128242,
12/25/2019 19:00:56,57.08582,23.97013,809.1253,34.50549,49.699318,15.19383,
12/25/2019 18:00:56,56.96144,16.17183,1150.448,39.0529,66.902231,27.84933,
12/25/2019 17:00:56,55.5474,3.164951,803.0098,38.10535,64.212202,26.10686,
12/25/2019 16:00:56,52.69251,,696.1488,29.68134,47.663214,17.98187,
12/25/2019 15:00:56,50.7387,20.49233,883.8181,31.13199,45.503119,14.37113,
12/25/2019 14:00:56,59.08278,36.07655,860.0495,27.93192,43.798719,15.8668,
12/25/2019 13:00:56,71.15366,108.7672,964.1558,29.82049,43.508716,13.68823,
12/25/2019 12:00:56,93.9294,88.79333,744.1686,31.0712,44.703351,13.63215,
12/25/2019 11:00:56,113.8058,129.2519,1019.107,34.95272,51.471106,16.51839,
12/25/2019 10:00:56,103.0518,286.046,1959.131,51.81323,125.194008,73.38078,
12/25/2019 09:00:56,75.90253,310.6778,2152.307,43.70649,114.736576,71.03008,
12/25/2019 08:00:56,68.35839,174.746,1445.995,36.61677,69.486725,32.86996,
12/25/2019 07:00:56,69.8231,167.1192,1034.719,32.56837,42.993793,10.42543,
12/25/2019 06:00:56,69.27653,272.1949,1667.649,38.22796,57.648668,19.42071,
12/25/2019 05:00:56,64.61082,245.7598,1223.872,36.46306,49.083901,12.62084,
12/25/2019 04:00:56,64.923,185.1773,1305.44,31.61682,37.089709,5.472889,
12/25/2019 03:00:56,64.8817,189.653,1359.568,31.68603,37.224607,5.538577,
12/25/2019 02:00:56,64.08816,228.0858,1531.511,39.76889,50.413935,10.64504,
12/25/2019 01:00:56,60.72397,259.6839,1145.639,41.24089,53.511729,12.27083,
12/25/2019 00:00:56,47.6576,302.3258,1686.046,44.60455,57.454079,12.84953,
12/24/2019 23:00:56,36.23277,77.12897,1191.198,32.26573,39.406354,7.140623,
12/24/2019 22:00:56,48.59758,27.71931,950.5493,20.12806,23.834258,3.706197,
12/24/2019 21:00:56,48.75019,44.81431,1317.449,30.11138,36.388662,6.277286,
12/24/2019 20:00:56,39.08815,46.07902,1376.025,37.53197,47.070559,9.538588,
12/24/2019 19:00:56,38.40563,9.762954,1200.901,38.4826,54.49575,16.01315,
12/24/2019 18:00:56,45.8172,0.409663,1055.286,34.67136,52.593163,17.9218,
12/24/2019 17:00:56,47.28144,6.939932,1292.828,34.59824,53.068953,18.47072,
12/24/2019 16:00:56,41.43969,11.05815,1280.486,33.88638,48.724075,14.8377,
12/24/2019 15:00:56,41.55427,2.562213,942.1282,27.76761,39.751581,11.98397,
12/24/2019 14:00:56,50.99516,31.25356,988.1104,27.37972,34.625979,7.246262,
12/24/2019 13:00:56,73.42272,25.43207,887.1128,31.49639,43.944499,12.44811,
12/24/2019 12:00:56,88.23013,116.25,1467.541,44.37476,58.800747,14.42599,
12/24/2019 11:00:56,88.96471,176.9612,1867.617,53.11242,80.264576,27.15216,
12/24/2019 10:00:56,93.24332,160.7948,1826.194,53.28281,87.659969,34.37716,
12/24/2019 09:00:56,92.89055,241.2173,2501.67,58.99379,121.189739,62.19595,
12/24/2019 08:00:56,80.33842,345.8154,2507.78,60.52653,131.662254,71.13573,
12/24/2019 07:00:56,50.94086,231.461,2116.622,54.51002,82.023491,27.51347,
12/24/2019 06:00:56,34.25423,158.0081,1502.77,43.30503,50.959864,7.654837,
12/24/2019 05:00:56,30.33358,54.28899,1356.179,30.05476,32.301667,2.246903,
12/24/2019 04:00:56,21.4171,3.293597,833.5485,20.79944,22.127783,1.328344,
12/24/2019 03:00:56,15.10455,5.281122,757.9522,17.22184,18.296077,1.074241,
12/24/2019 02:00:56,21.92417,9.826015,755.2357,23.25125,25.227437,1.976189,
12/24/2019 01:00:56,18.48845,9.765787,914.4413,17.11604,18.577565,1.461524,
12/24/2019 00:00:56,15.86176,59.41516,741.6779,24.45272,28.450247,3.997527,
12/23/2019 23:00:56,24.13198,0.399383,855.8575,12.52735,13.727166,1.199818,
12/23/2019 22:00:56,36.63728,12.95031,802.2278,18.94098,21.117666,2.176683,
12/23/2019 21:00:56,39.8294,54.59006,1156.396,33.48632,37.686256,4.199939,
12/23/2019 20:00:56,24.76774,72.45815,1257.343,45.07368,52.929757,7.856076,
12/23/2019 19:00:56,25.41219,74.62901,1066.622,28.69899,34.35677,5.657776,
12/23/2019 18:00:56,25.98159,92.69465,1039.668,23.32216,29.088831,5.766673,
12/23/2019 17:00:56,29.92324,103.7467,1195.601,26.94129,32.957688,6.016398,
12/23/2019 16:00:56,32.22337,97.88086,1046.353,26.64997,32.336178,5.686211,
12/23/2019 15:00:56,19.80342,107.9154,894.2147,21.93772,27.144377,5.206656,
12/23/2019 14:00:56,18.05004,70.8641,1016.834,18.76685,23.111541,4.344687,
12/23/2019 13:00:56,17.11064,60.7692,1056.699,19.03071,24.068913,5.038199,
12/23/2019 12:00:56,19.37692,60.38896,848.7896,17.3377,22.08994,4.75224,
12/23/2019 11:00:56,18.82189,84.6899,961.9748,17.47763,21.870312,4.392681,
12/23/2019 10:00:56,13.67997,88.1028,1113.867,20.90158,25.169752,4.268169,
12/23/2019 09:00:56,15.36137,71.69921,866.3329,18.98521,22.868195,3.882982,
12/23/2019 08:00:56,18.85915,14.32927,708.4775,16.97916,19.896146,2.916986,
12/23/2019 07:00:56,21.55313,17.06083,932.8461,14.7293,16.832746,2.103448,
12/23/2019 06:00:56,28.26211,5.804846,830.6446,11.85872,13.469055,1.610334,
12/23/2019 05:00:56,36.56312,41.43901,973.287,12.29935,15.000823,2.701478,
12/23/2019 04:00:56,41.69685,48.06376,975.0938,13.79668,16.638651,2.841971,
12/23/2019 03:00:56,37.34877,61.27802,834.2941,13.12599,15.584862,2.458874,
12/23/2019 02:00:56,44.29562,80.369,877.0114,13.20756,15.937411,2.729849,
12/23/2019 01:00:56,44.05341,59.84265,555.5903,12.57187,15.316256,2.744384,
12/23/2019 00:00:56,55.35931,145.1329,791.473,20.40714,24.248425,3.841284,
12/22/2019 23:00:56,75.96352,184.5297,918.8276,25.41482,30.43482,5.020002,
12/22/2019 22:00:56,75.87318,118.4383,858.5642,24.87956,28.840705,3.961141,
12/22/2019 21:00:56,76.7632,107.3065,950.9043,18.34184,21.657252,3.315415,
12/22/2019 20:00:56,79.45557,96.34997,852.092,19.98677,23.991883,4.00511,
12/22/2019 19:00:56,72.62763,54.42171,909.0659,20.90307,24.721045,3.817975,
12/22/2019 18:00:56,71.9299,108.8247,850.2166,25.14752,29.245487,4.09797,
12/22/2019 17:00:56,59.47755,149.5406,907.9743,27.41271,31.359554,3.946842,
12/22/2019 16:00:56,50.6296,124.0943,990.2603,22.47516,26.776978,4.301821,
12/22/2019 15:00:56,54.35982,96.58405,998.8776,20.79887,24.909812,4.110938,
12/22/2019 14:00:56,64.05244,72.33024,964.8319,16.16411,19.899795,3.735682,
12/22/2019 13:00:56,56.0458,91.68494,917.276,18.06219,22.416049,4.353864,
12/22/2019 12:00:56,55.43617,126.0513,953.1015,18.8071,23.326696,4.519596,
12/22/2019 11:00:56,61.33693,158.2571,1007.29,21.66306,26.125351,4.46229,
12/22/2019 10:00:56,61.61862,150.2771,835.0996,20.10913,24.149163,4.040034,
12/22/2019 09:00:56,57.97004,250.2158,1139.977,27.67507,32.868011,5.192941,
12/22/2019 08:00:56,53.3975,210.8036,1055.914,28.93626,33.322258,4.385994,
12/22/2019 07:00:56,49.52646,154.6174,856.6729,22.36685,26.443635,4.076785,
12/22/2019 06:00:56,61.52205,146.6891,701.303,21.39371,25.117229,3.723519,
12/22/2019 05:00:56,70.43019,146.9284,903.634,21.72707,24.742924,3.015851,
12/22/2019 04:00:56,61.06276,154.6727,585.7337,20.00786,24.162816,4.154953,
12/22/2019 03:00:56,59.49469,181.7087,550.1082,22.86079,27.291557,4.430763,
12/22/2019 02:00:56,56.67721,167.4257,668.1621,26.35531,31.479508,5.124196,
12/22/2019 01:00:56,57.1077,121.4089,539.5,23.18269,27.254604,4.071911,
12/22/2019 00:00:56,62.98879,191.6354,541.8311,28.68223,33.627587,4.945355,
12/21/2019 23:00:56,66.69584,130.2718,448.3367,24.77647,29.696915,4.920443,
12/21/2019 22:00:56,76.5141,115.0171,322.4199,23.23666,27.09186,3.855202,
12/21/2019 21:00:56,89.70309,149.1146,455.5059,27.69972,32.899754,5.20003,
12/21/2019 20:00:56,89.15968,190.6087,655.3985,33.79603,40.980799,7.184767,
12/21/2019 19:00:56,82.62781,202.8679,757.5256,38.28756,46.588879,8.301323,
12/21/2019 18:00:56,74.69793,162.0872,531.4007,35.92067,43.461942,7.541276,
12/21/2019 17:00:56,71.36041,130.2817,434.0034,31.97579,38.294883,6.319097,
12/21/2019 16:00:56,65.87605,132.9585,293.6014,29.1519,35.559457,6.407557,
12/21/2019 15:00:56,68.73602,118.6798,207.5737,28.47787,35.367827,6.889958,
12/21/2019 14:00:56,79.80943,104.3691,523.1469,27.03415,34.241201,7.207054,
12/21/2019 13:00:56,80.18552,141.6883,502.6396,24.90477,32.283406,7.378634,
12/21/2019 12:00:56,83.4761,124.4426,534.5425,26.30225,33.190569,6.888318,
12/21/2019 11:00:56,80.54206,171.6611,527.7391,29.4361,35.851727,6.415627,
12/21/2019 10:00:56,75.85931,60.95213,356.6122,35.67726,45.245009,9.567752,
12/21/2019 09:00:56,85.31644,88.8299,337.94,29.67767,35.493882,5.816209,
12/21/2019 08:00:56,95.71381,43.54412,202.4979,28.58209,34.860844,6.278749,
12/21/2019 07:00:56,105.4734,43.05923,295.7661,26.45122,29.155713,2.70449,
12/21/2019 06:00:56,137.7372,38.69912,407.3273,25.71508,27.771251,2.056171,
12/21/2019 05:00:56,167.5943,201.3305,638.0386,37.6705,46.34089,8.670392,
12/21/2019 04:00:56,159.5498,384.5183,1156.505,59.76186,80.297733,20.53587,
12/21/2019 03:00:56,155.3519,129.7267,506.7429,52.16732,56.95095,4.78363,
12/21/2019 02:00:56,152.4277,227.2242,911.3876,56.42791,69.031322,12.60341,
12/21/2019 01:00:56,177.9087,123.5076,542.7602,49.83189,55.830138,5.998248,
12/21/2019 00:00:56,193.0558,287.6331,1249.012,63.77867,79.309237,15.53057,
12/20/2019 23:00:56,190.6349,152.444,1250.65,71.97501,91.530163,19.55515,
12/20/2019 22:00:56,203.3584,284.3787,1277.583,73.0139,90.716368,17.70247,
12/20/2019 21:00:56,207.5341,316.7329,1407.738,72.32188,93.820566,21.49869,
12/20/2019 20:00:56,196.8713,258.1462,1638.666,74.52848,106.307198,31.77872,
